STATE,BRAND,DESC.,Qty(S1),Free Qty(S1),Amount(S1),Qty(S2),Free Qty(2),Amount(s2),Qty(s3),Free Qty(S3),Amount(s3),%Qty1,Amount(1)%,%Qty 2,Amount(2)%,,City,District,STATE
Uttar Pradesh,FLEX,FRONTLINE EXPANDO,"14,620.000",0.000,"9,73,703.91","13,400.000",0.000,"8,32,428.82",0.000,0.000,0.00,-8.345,-14.51,-100,-100,0,,,
Uttar Pradesh,FLFB,FRONTLINE BRIEF,"7,200.000",0.000,"5,03,039.62","3,210.000",0.000,"2,19,075.23",0.000,0.000,0.00,-55.417,-56.45,-100,-100,0,,,
Uttar Pradesh,FLFD,FRONTLINE DRAWER,"6,300.000",0.000,"6,80,581.62","6,950.000",0.000,"6,73,188.04",0.000,0.000,0.00,10.317,-1.09,-100,-100,0,,,
Uttar Pradesh,FLFV,FRONTLINE VEST,"1,46,610.000",0.000,"1,12,33,496.76","1,85,830.000",0.000,"1,36,82,949.78",0.000,0.000,0.00,26.751,21.80,-100,-100,0,,,
Uttar Pradesh,FLFX,FRONTLINE XING,"72,570.000","2,010.000","55,53,762.21","94,990.000",0.000,"66,14,647.19",0.000,0.000,0.00,30.894,19.10,-100,-100,0,,,
Uttar Pradesh,FLHK,FRONTLINE HUNK,"1,75,805.000",0.000,"1,55,60,179.32","1,67,185.000","1,590.000","1,37,23,033.30",0.000,0.000,0.00,-4.903,-11.81,-100,-100,0,,,
Uttar Pradesh,FLIL,FRONTLINE INTERLOCK,"2,070.000",0.000,"2,45,274.09","1,980.000",0.000,"2,36,454.65",0.000,0.000,0.00,-4.348,-3.6,-100,-100,0,,,
Uttar Pradesh,FLKL,FRONTLINE KIDLINE,"4,572.000",0.000,"2,82,946.46","3,890.000",0.000,"2,09,119.87",0.000,0.000,0.00,-14.917,-26.09,-100,-100,0,,,
Uttar Pradesh,FLRL,FRONTLINE RIBLINE,"5,270.000",0.000,"5,21,359.17","4,040.000",0.000,"4,09,679.92",0.000,0.000,0.00,-23.34,-21.42,-100,-100,0,,,
Uttar Pradesh,FTCC,COMFORT COTTON SOCKS,"11,400.000",0.000,"4,23,754.92","15,440.000",0.000,"6,32,262.54",0.000,0.000,0.00,35.439,49.20,-100,-100,0,,,
Uttar Pradesh,FTCF,COTTON FEEL SOCKS,"10,640.000",0.000,"3,25,616.42","12,440.000",0.000,"4,18,095.81",0.000,0.000,0.00,16.917,28.40,-100,-100,0,,,
Uttar Pradesh,FTCS,CHILDREN FANCY SOCKS,660.000,0.000,"23,250.68",800.000,0.000,"28,244.30",0.000,0.000,0.00,21.212,21.48,-100,-100,0,,,
Uttar Pradesh,FTPM,PREMIUM SOCKS,"4,175.000",0.000,"1,70,220.25","5,690.000",0.000,"2,58,312.88",0.000,0.000,0.00,36.287,51.75,-100,-100,0,,,
Uttar Pradesh,FTRC,REGULAR COTTON SOCKS,"2,480.000",0.000,"1,04,993.33","4,710.000",0.000,"2,21,000.09",0.000,0.000,0.00,89.919,110.49,-100,-100,0,,,
Uttar Pradesh,FTRL,REGULAR SOCKS LADIES THUMB,200.000,0.000,"7,901.67",550.000,0.000,"21,955.34",0.000,0.000,0.00,175.000,177.86,-100,-100,0,,,
Uttar Pradesh,FTSP,SPORTY SOCKS,105.000,0.000,"5,386.23",280.000,0.000,"15,998.07",0.000,0.000,0.00,166.667,197.02,-100,-100,0,,,
Uttar Pradesh,FTSU,SCHOOL UNIFORM SOCKS,"39,861.000",0.000,"14,67,096.09","54,580.000",0.000,"20,76,435.91",0.000,0.000,0.00,36.926,41.53,-100,-100,0,,,
Uttar Pradesh,FTWL,WOOLEN SOCKS,600.000,0.000,"20,818.72",290.000,0.000,"10,937.38",0.000,0.000,0.00,-51.667,-47.46,-100,-100,0,,,
Uttar Pradesh,JNJN,JON,"12,54,310.000",336.000,"5,59,38,802.91","20,18,016.000","5,296.000","8,01,90,572.21",0.000,0.000,0.00,60.887,43.35,-100,-100,0,,,
Uttar Pradesh,JNOW,JON OUTERWEAR,0.000,0.000,0.00,"3,990.000",0.000,"8,29,609.34",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttar Pradesh,MMMM,MACROMAN,"85,500.000",0.000,"71,08,795.17","87,870.000",0.000,"69,89,968.83",0.000,0.000,0.00,2.772,-1.67,-100,-100,0,,,
Uttar Pradesh,MSAW,M’SERIES ACTIVE WEAR,19.000,0.000,"8,994.66",536.000,0.000,"1,95,790.73",0.000,0.000,0.00,"2,721.053","2,076.74",-100,-100,0,,,
Uttar Pradesh,MSCC,M'SERIES CLASSIC COLLECTION,"13,596.000","1,352.000","20,72,051.63","23,622.000","2,891.000","35,65,614.89",0.000,0.000,0.00,73.742,72.08,-100,-100,0,,,
Uttar Pradesh,MSFR,M'SERIES FREE,0.000,0.000,0.00,0.000,41.000,41.01,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttar Pradesh,MSIC,M'SERIES INTERNATIONAL COLLECTION,100.000,10.000,"15,179.80",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttar Pradesh,MSIN,M'SERIES INSIGNIA COLLECTION,530.000,50.000,"93,114.54","2,614.000",255.000,"5,83,111.76",0.000,0.000,0.00,393.208,526.23,-100,-100,0,,,
Uttar Pradesh,MSMB,M'SERIES MODERN BASICS,610.000,0.000,"1,59,981.07",190.000,0.000,"33,736.74",0.000,0.000,0.00,-68.852,-78.91,-100,-100,0,,,
Uttar Pradesh,MSMC,M'SERIES MARINE COLLECTION,106.000,10.000,"24,609.88",154.000,10.000,"37,827.78",0.000,0.000,0.00,45.283,53.71,-100,-100,0,,,
Uttar Pradesh,MSMW,M'SERIES MACROWOMAN,345.000,0.000,"49,797.83",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttar Pradesh,MSOW,M'SERIES T-SHIRT & OUTER WEAR,"1,731.000",0.000,"5,20,470.87","1,517.000",43.000,"4,97,440.07",0.000,0.000,0.00,-12.363,-4.42,-100,-100,0,,,
Uttar Pradesh,MSPD,M'SERIES PRO DRY,6.000,0.000,"1,886.37",235.000,8.000,"89,646.81",0.000,0.000,0.00,"3,816.667","4,652.34",-100,-100,0,,,
Uttar Pradesh,MSSG,MACROMAN M-SERIES SIGNATURE,0.000,0.000,0.00,44.000,0.000,"9,789.60",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttar Pradesh,MSSK,M'SERIES SOCKS,"5,580.000",696.000,"4,01,770.74","9,410.000","1,170.000","6,65,148.04",0.000,0.000,0.00,68.638,65.55,-100,-100,0,,,
Uttar Pradesh,MSSP,M'SERIES MACROMAN SPORTS,"1,298.000",0.000,"5,89,543.99","3,943.000","1,006.000","21,29,679.51",0.000,0.000,0.00,203.775,261.24,-100,-100,0,,,
Uttar Pradesh,MSWS,M'SERIES MACROWOMAN SOCKS,160.000,20.000,"10,616.04",420.000,50.000,"26,917.16",0.000,0.000,0.00,162.500,153.55,-100,-100,0,,,
Uttar Pradesh,MWBR,M'WOMAN BRA,230.000,0.000,"40,804.90",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttar Pradesh,RABT,BATH TOWEL,428.000,0.000,"1,11,445.06",419.000,0.000,"1,08,506.70",0.000,0.000,0.00,-2.103,-2.64,-100,-100,0,,,
Uttar Pradesh,RAFR,SAMPLE FREE,0.000,0.000,0.00,0.000,136.000,136.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttar Pradesh,RAFT,FACE TOWEL,138.000,0.000,"5,106.08",18.000,0.000,666.01,0.000,0.000,0.00,-86.957,-86.96,-100,-100,0,,,
Uttar Pradesh,RAHC,HANDKERCHIEF,"1,200.000",0.000,"57,401.73",420.000,0.000,"19,101.77",0.000,0.000,0.00,-65,-66.72,-100,-100,0,,,
Uttar Pradesh,RAHT,HAND TOWEL,358.000,0.000,"25,766.31",204.000,0.000,"15,514.16",0.000,0.000,0.00,-43.017,-39.79,-100,-100,0,,,
Uttar Pradesh,SLFR,SOFTLINE FREE,0.000,0.000,0.00,0.000,407.000,400.29,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttar Pradesh,SLSC,SOFTLINE CAMISOLE,0.000,0.000,0.00,"5,070.000",0.000,"3,68,355.66",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttar Pradesh,SLSP,SOFTLINE REG.PANTIES,0.000,0.000,0.00,"13,230.000",0.000,"8,00,284.09",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttar Pradesh,TCAR,ANGORA,0.000,0.000,0.00,288.000,0.000,"65,545.74",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,BMBU,BUMCHUMS BERMUDA,0.000,0.000,0.00,100.000,0.000,"30,235.24",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,BRBF,BUTTERFLY BRA,354.000,0.000,"51,738.43",36.000,0.000,"5,388.93",0.000,0.000,0.00,-89.831,-89.58,-100,-100,0,,,
Uttarakhand,BRCW,SOFTLINE CASUAL WEAR,805.000,0.000,"2,77,042.61","1,635.000",0.000,"4,75,103.83",0.000,0.000,0.00,103.106,71.49,-100,-100,0,,,
Uttarakhand,BRFA,FANCY BRA(GROUP-A),306.000,0.000,"27,137.11",24.000,0.000,"2,367.03",0.000,0.000,0.00,-92.157,-91.28,-100,-100,0,,,
Uttarakhand,BRFB,FANCY BRA(GROUP-B),0.000,0.000,0.00,108.000,0.000,"13,977.19",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,BRLG,SOFTLINE LEGGINGS,"1,565.000",100.000,"3,69,924.56","1,405.000",0.000,"3,23,796.20",0.000,0.000,0.00,-10.224,-12.47,-100,-100,0,,,
Uttarakhand,BRRC,REGULAR COTTON BRA,"1,152.000",0.000,"83,816.65","1,884.000",0.000,"1,38,003.13",0.000,0.000,0.00,63.542,64.65,-100,-100,0,,,
Uttarakhand,BRRF,REGULAR FANCY BRA,246.000,0.000,"16,545.70",204.000,0.000,"18,146.76",0.000,0.000,0.00,-17.073,9.68,-100,-100,0,,,
Uttarakhand,CLCD,COLORS DRAWER,0.000,0.000,0.00,"12,060.000",0.000,"11,75,613.82",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,CLCV,COLORS VEST,0.000,0.000,0.00,"2,340.000",0.000,"2,39,036.70",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,CLPT,COLORS PANT,0.000,0.000,0.00,200.000,0.000,"68,807.13",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,EUEU,EURO,"3,650.000",420.000,"3,16,568.24","17,280.000",0.000,"12,48,727.52",0.000,0.000,0.00,373.425,294.46,-100,-100,0,,,
Uttarakhand,FLAV,FRONTLINE AIR,350.000,0.000,"51,555.01",420.000,0.000,"60,311.99",0.000,0.000,0.00,20.000,16.99,-100,-100,0,,,
Uttarakhand,FLCD,FRONTLINE COLORS DRAWER,"5,320.000",0.000,"5,03,730.47",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttarakhand,FLCV,FRONTLINE COLORS VEST,"2,700.000",0.000,"2,32,333.75",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttarakhand,FLEX,FRONTLINE EXPANDO,"4,790.000",0.000,"3,16,388.88","7,390.000",0.000,"4,55,262.32",0.000,0.000,0.00,54.280,43.89,-100,-100,0,,,
Uttarakhand,FLFB,FRONTLINE BRIEF,340.000,0.000,"24,289.94",100.000,0.000,"6,949.00",0.000,0.000,0.00,-70.588,-71.39,-100,-100,0,,,
Uttarakhand,FLFD,FRONTLINE DRAWER,"1,070.000",0.000,"1,13,810.87",160.000,0.000,"15,271.92",0.000,0.000,0.00,-85.047,-86.58,-100,-100,0,,,
Uttarakhand,FLFV,FRONTLINE VEST,"13,430.000",0.000,"10,15,897.61","15,760.000",0.000,"11,71,767.69",0.000,0.000,0.00,17.349,15.34,-100,-100,0,,,
Uttarakhand,FLFX,FRONTLINE XING,"2,730.000",120.000,"2,18,789.21","6,240.000",0.000,"4,45,690.53",0.000,0.000,0.00,128.571,103.71,-100,-100,0,,,
Uttarakhand,FLHK,FRONTLINE HUNK,"23,180.000",0.000,"21,98,033.15","28,990.000",180.000,"24,36,859.99",0.000,0.000,0.00,25.065,10.87,-100,-100,0,,,
Uttarakhand,FLIL,FRONTLINE INTERLOCK,"1,790.000",0.000,"1,99,658.69",800.000,0.000,"96,000.00",0.000,0.000,0.00,-55.307,-51.92,-100,-100,0,,,
Uttarakhand,FLKL,FRONTLINE KIDLINE,"1,050.000",0.000,"54,018.29",210.000,0.000,"10,368.01",0.000,0.000,0.00,-80,-80.81,-100,-100,0,,,
Uttarakhand,FLRL,FRONTLINE RIBLINE,"2,080.000",0.000,"2,18,560.00","2,080.000",0.000,"2,21,440.00",0.000,0.000,0.00,0.000,1.32,-100,-100,0,,,
Uttarakhand,FTCC,COMFORT COTTON SOCKS,650.000,0.000,"23,516.50","1,660.000",0.000,"67,823.89",0.000,0.000,0.00,155.385,188.41,-100,-100,0,,,
Uttarakhand,FTCF,COTTON FEEL SOCKS,400.000,0.000,"12,156.11","1,210.000",0.000,"42,905.29",0.000,0.000,0.00,202.500,252.95,-100,-100,0,,,
Uttarakhand,FTPM,PREMIUM SOCKS,500.000,0.000,"18,956.00",480.000,0.000,"20,413.38",0.000,0.000,0.00,-4,7.69,-100,-100,0,,,
Uttarakhand,FTRC,REGULAR COTTON SOCKS,940.000,0.000,"43,846.19",260.000,0.000,"10,628.83",0.000,0.000,0.00,-72.34,-75.76,-100,-100,0,,,
Uttarakhand,FTRL,REGULAR SOCKS LADIES THUMB,0.000,0.000,0.00,100.000,0.000,"3,900.09",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,FTSU,SCHOOL UNIFORM SOCKS,"1,100.000",0.000,"43,182.59","2,660.000",0.000,"1,02,103.44",0.000,0.000,0.00,141.818,136.45,-100,-100,0,,,
Uttarakhand,JNJN,JON,"1,25,320.000",64.000,"64,99,308.45","1,81,452.000",369.000,"89,66,731.94",0.000,0.000,0.00,44.791,37.96,-100,-100,0,,,
Uttarakhand,MMMM,MACROMAN,"14,110.000",0.000,"12,33,074.42","12,110.000",0.000,"9,93,364.17",0.000,0.000,0.00,-14.174,-19.44,-100,-100,0,,,
Uttarakhand,MSAW,M’SERIES ACTIVE WEAR,60.000,0.000,"17,191.40",222.000,0.000,"1,33,532.20",0.000,0.000,0.00,270.000,676.74,-100,-100,0,,,
Uttarakhand,MSCC,M'SERIES CLASSIC COLLECTION,"1,600.000",160.000,"2,48,164.82","5,960.000",741.000,"9,39,475.19",0.000,0.000,0.00,272.500,278.57,-100,-100,0,,,
Uttarakhand,MSFR,M'SERIES FREE,0.000,0.000,0.00,0.000,7.000,7.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,MSIN,M'SERIES INSIGNIA COLLECTION,500.000,50.000,"1,11,959.80",255.000,25.000,"50,005.98",0.000,0.000,0.00,-49,-55.34,-100,-100,0,,,
Uttarakhand,MSMC,M'SERIES MARINE COLLECTION,0.000,0.000,0.00,100.000,10.000,"22,481.62",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,MSMW,M'SERIES MACROWOMAN,36.000,0.000,"15,697.64",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttarakhand,MSOW,M'SERIES T-SHIRT & OUTER WEAR,0.000,0.000,0.00,"2,571.000",0.000,"8,53,247.35",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,MSPD,M'SERIES PRO DRY,105.000,0.000,"72,828.59",126.000,24.000,"90,596.27",0.000,0.000,0.00,20.000,24.40,-100,-100,0,,,
Uttarakhand,MSSK,M'SERIES SOCKS,916.000,112.000,"65,634.24","3,980.000",500.000,"2,81,934.96",0.000,0.000,0.00,334.498,329.55,-100,-100,0,,,
Uttarakhand,MSSP,M'SERIES MACROMAN SPORTS,316.000,0.000,"1,28,301.52",769.000,139.000,"4,11,982.93",0.000,0.000,0.00,143.354,221.11,-100,-100,0,,,
Uttarakhand,MSWS,M'SERIES MACROWOMAN SOCKS,60.000,10.000,"4,010.37",100.000,10.000,"5,722.98",0.000,0.000,0.00,66.667,42.70,-100,-100,0,,,
Uttarakhand,RABT,BATH TOWEL,96.000,0.000,"20,256.96",144.000,0.000,"42,864.79",0.000,0.000,0.00,50.000,111.61,-100,-100,0,,,
Uttarakhand,RAFR,SAMPLE FREE,0.000,0.000,0.00,0.000,19.000,19.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,RAFT,FACE TOWEL,117.000,0.000,"4,329.08",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttarakhand,RAHC,HANDKERCHIEF,288.000,0.000,"13,855.65",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttarakhand,RAHT,HAND TOWEL,48.000,0.000,"4,344.16",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
Uttarakhand,SLFR,SOFTLINE FREE,0.000,0.000,0.00,0.000,35.000,34.22,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,SLSP,SOFTLINE REG.PANTIES,0.000,0.000,0.00,576.000,0.000,"29,170.79",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
Uttarakhand,TCAG,AGNI,504.000,0.000,"1,35,167.68",336.000,0.000,"90,000.50",0.000,0.000,0.00,-33.333,-33.42,-100,-100,0,,,
Uttarakhand,TCAR,ANGORA,186.000,0.000,"49,026.21",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
West Bengal,BMBS,BUMCHUMS SET,397.000,0.000,"50,217.37",646.000,0.000,"1,48,078.06",0.000,0.000,0.00,62.720,194.87,-100,-100,0,,,
West Bengal,BMBU,BUMCHUMS BERMUDA,"43,127.000",0.000,"1,11,68,282.17","85,987.000",0.000,"2,24,29,699.89",0.000,0.000,0.00,99.381,100.83,-100,-100,0,,,
West Bengal,BMFR,BUMCHUMS FREE,0.000,0.000,0.00,0.000,528.000,535.30,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,BMLS,BUMCHUMS LOUNGERS,"10,114.000",0.000,"30,71,583.66","15,946.000",0.000,"52,86,713.06",0.000,0.000,0.00,57.663,72.12,-100,-100,0,,,
West Bengal,BMPN,BUMCHUM PANT,811.000,0.000,"2,21,570.61","2,467.000",0.000,"6,27,555.18",0.000,0.000,0.00,204.192,183.23,-100,-100,0,,,
West Bengal,BMTS,BUMCHUMS T-SHIRT,"38,866.000",0.000,"89,95,588.32","55,437.000",0.000,"1,31,10,744.95",0.000,0.000,0.00,42.636,45.75,-100,-100,0,,,
West Bengal,BRBF,BUTTERFLY BRA,"2,883.000",0.000,"4,58,072.32","2,777.000",0.000,"6,17,897.63",0.000,0.000,0.00,-3.677,34.89,-100,-100,0,,,
West Bengal,BRCP,SOFTLINE CLASSIC PANTIES,"9,414.000",0.000,"6,15,191.35",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
West Bengal,BRCS,SL CAMISOLE,"12,727.000",0.000,"8,44,939.52",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
West Bengal,BRCW,SOFTLINE CASUAL WEAR,"1,418.000",0.000,"4,20,626.65","2,034.000",0.000,"7,21,385.94",0.000,0.000,0.00,43.441,71.50,-100,-100,0,,,
West Bengal,BRFA,FANCY BRA(GROUP-A),"14,057.000",0.000,"11,95,852.07","16,860.000",0.000,"14,03,437.79",0.000,0.000,0.00,19.940,17.36,-100,-100,0,,,
West Bengal,BRFB,FANCY BRA(GROUP-B),"4,244.000",0.000,"4,69,446.67","6,329.000",0.000,"7,05,937.48",0.000,0.000,0.00,49.128,50.38,-100,-100,0,,,
West Bengal,BRLG,SOFTLINE LEGGINGS,"12,401.000",675.000,"29,20,757.86","7,632.000",0.000,"18,35,124.45",0.000,0.000,0.00,-38.457,-37.17,-100,-100,0,,,
West Bengal,BRRC,REGULAR COTTON BRA,"12,161.000",0.000,"7,17,185.11","13,562.000",0.000,"8,88,591.02",0.000,0.000,0.00,11.520,23.90,-100,-100,0,,,
West Bengal,BRRF,REGULAR FANCY BRA,"13,400.000",0.000,"9,42,413.65","23,667.000",0.000,"17,60,877.40",0.000,0.000,0.00,76.619,86.85,-100,-100,0,,,
West Bengal,BUZZ,BUZZ,864.000,0.000,"5,18,612.52","1,298.000",0.000,"4,60,632.86",0.000,0.000,0.00,50.231,-11.18,-100,-100,0,,,
West Bengal,CLCD,COLORS DRAWER,0.000,0.000,0.00,"42,271.000",0.000,"38,39,083.46",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,CLCV,COLORS VEST,0.000,0.000,0.00,"2,594.000",0.000,"2,81,971.14",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,CLPB,COLORS PEEKABOO,0.000,0.000,0.00,"2,918.000",0.000,"2,76,428.19",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,CLPT,COLORS PANT,0.000,0.000,0.00,9.000,0.000,"4,416.46",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,CLSH,COLORS SHORTS,0.000,0.000,0.00,286.000,0.000,"71,620.96",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,CLTS,COLORS T-SHIRT,0.000,0.000,0.00,391.000,0.000,"1,04,442.00",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,CTIT,INTUNE,0.000,0.000,0.00,2.000,0.000,340.00,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,CTLU,LULU,0.000,0.000,0.00,"2,848.000",0.000,"9,55,655.08",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,CTMT,CONTRACT MFG.,"12,736.000",0.000,"7,83,894.78","21,890.000",0.000,"19,43,900.38",0.000,0.000,0.00,71.875,147.98,-100,-100,0,,,
West Bengal,CTRS,RELIANCE SMART,0.000,0.000,0.00,"1,787.000",0.000,"1,68,839.06",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,EUEU,EURO,"56,576.000","9,600.000","49,10,362.86","72,775.000",0.000,"50,77,664.47",0.000,0.000,0.00,28.632,3.41,-100,-100,0,,,
West Bengal,EXPR,EXPORT,0.000,0.000,0.00,"1,000.000",0.000,"65,000.00",0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
West Bengal,FEMM,FEMMORA,"1,014.000",0.000,"3,05,653.06",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
West Bengal,FL2B,FRONTLINE (2.0) BOXER,80.000,0.000,"29,242.28",12.000,0.000,"3,471.02",0.000,0.000,0.00,-85,-88.13,-100,-100,0,,,
West Bengal,FLAV,FRONTLINE AIR,"1,194.000",0.000,"1,91,605.83","2,163.000",0.000,"3,64,877.99",0.000,0.000,0.00,81.156,90.43,-100,-100,0,,,
West Bengal,FLCD,FRONTLINE COLORS DRAWER,"15,971.000",10.000,"12,07,716.28",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
West Bengal,FLCV,FRONTLINE COLORS VEST,"5,004.000",0.000,"4,09,390.23",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
West Bengal,FLEX,FRONTLINE EXPANDO,"26,390.000",0.000,"17,60,971.77","45,956.000",0.000,"30,91,176.82",0.000,0.000,0.00,74.142,75.54,-100,-100,0,,,
West Bengal,FLFB,FRONTLINE BRIEF,"16,651.000",0.000,"11,46,478.94","11,392.000",0.000,"7,44,583.36",0.000,0.000,0.00,-31.584,-35.05,-100,-100,0,,,
West Bengal,FLFD,FRONTLINE DRAWER,"97,030.000",0.000,"97,39,369.53","71,572.000",0.000,"67,89,740.39",0.000,0.000,0.00,-26.237,-30.29,-100,-100,0,,,
West Bengal,FLFV,FRONTLINE VEST,"3,56,986.000","4,950.000","2,65,79,377.65","3,20,886.000",0.000,"2,28,94,133.78",0.000,0.000,0.00,-10.112,-13.87,-100,-100,0,,,
West Bengal,FLFX,FRONTLINE XING,"5,374.000",0.000,"4,14,859.96","5,059.000",0.000,"3,61,626.48",0.000,0.000,0.00,-5.862,-12.83,-100,-100,0,,,
West Bengal,FLHK,FRONTLINE HUNK,"35,002.000",0.000,"37,69,654.67","32,468.000",0.000,"32,84,079.76",0.000,0.000,0.00,-7.24,-12.88,-100,-100,0,,,
West Bengal,FLIL,FRONTLINE INTERLOCK,310.000,0.000,"30,351.67","1,120.000",0.000,"1,24,221.55",0.000,0.000,0.00,261.290,309.27,-100,-100,0,,,
West Bengal,FLKL,FRONTLINE KIDLINE,"17,609.000",0.000,"9,27,921.47","6,016.000",0.000,"2,82,382.13",0.000,0.000,0.00,-65.836,-69.57,-100,-100,0,,,
West Bengal,FLRL,FRONTLINE RIBLINE,"3,445.000",0.000,"3,17,805.41","3,183.000",0.000,"3,02,235.20",0.000,0.000,0.00,-7.605,-4.9,-100,-100,0,,,
West Bengal,FLSW,FRONTLINE SKYWINGS,530.000,0.000,"51,006.04","2,208.000",0.000,"2,05,567.65",0.000,0.000,0.00,316.604,303.03,-100,-100,0,,,
West Bengal,FOTL,FRUIT OF THE LOOM,"9,488.000",0.000,"20,44,979.90",0.000,0.000,0.00,0.000,0.000,0.00,-100,-100,-100,-100,0,,,
West Bengal,FTCC,COMFORT COTTON SOCKS,"6,619.000",0.000,"2,43,988.78","3,662.000",0.000,"1,53,114.45",0.000,0.000,0.00,-44.674,-37.25,-100,-100,0,,,
West Bengal,FTCF,COTTON FEEL SOCKS,"8,219.000",0.000,"2,57,027.98","4,449.000",0.000,"1,56,200.77",0.000,0.000,0.00,-45.869,-39.23,-100,-100,0,,,
West Bengal,FTPM,PREMIUM SOCKS,"2,642.000",0.000,"1,13,202.16","1,059.000",0.000,"57,188.91",0.000,0.000,0.00,-59.917,-49.48,-100,-100,0,,,
West Bengal,FTRC,REGULAR COTTON SOCKS,904.000,0.000,"38,784.71",380.000,0.000,"21,811.92",0.000,0.000,0.00,-57.965,-43.76,-100,-100,0,,,
West Bengal,FTRL,REGULAR SOCKS LADIES THUMB,82.000,0.000,"3,437.69",100.000,0.000,"3,792.90",0.000,0.000,0.00,21.951,10.33,-100,-100,0,,,
West Bengal,FTSP,SPORTY SOCKS,69.000,0.000,"4,374.23",300.000,0.000,"17,528.96",0.000,0.000,0.00,334.783,300.73,-100,-100,0,,,
West Bengal,FTSU,SCHOOL UNIFORM SOCKS,"17,517.000",0.000,"6,06,111.91","15,550.000",0.000,"5,82,990.78",0.000,0.000,0.00,-11.229,-3.81,-100,-100,0,,,
West Bengal,FTWL,WOOLEN SOCKS,110.000,0.000,"3,816.75",1.000,0.000,39.71,0.000,0.000,0.00,-99.091,-98.96,-100,-100,0,,,
West Bengal,JNJN,JON,"6,40,175.000","3,952.000","3,06,14,914.77","7,54,738.000",660.000,"3,62,60,764.68",0.000,0.000,0.00,17.896,18.44,-100,-100,0,,,
West Bengal,JNOW,JON OUTERWEAR,0.000,0.000,0.00,4.000,0.000,910.46,0.000,0.000,0.00,0.000,0.00,0.000,0.00,0,,,
