BRAND,DESC.1,ITEM,DESC.,Valuation Type,Qty(S1),Free Qty(S1),Amount(S1),Qty(S2),Free Qty(2),Amount(s2),Qty(s3),Free Qty(S3),Amount(s3),%Qty1,Amount(1)%,%Qty 2,Amount(2)%,,City,District,STATE
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01VJ00L,"M9001HS VN SBASIC24X7, SEAPORT, 00L, P01",DOMESTIC,0,0,0,10,0,"2,293.83",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01VJ00M,"M9001HS VN SBASIC24X7, SEAPORT, 00M, P01",DOMESTIC,0,0,0,10,0,"2,293.83",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01VJ00S,"M9001HS VN SBASIC24X7, SEAPORT, 00S, P01",DOMESTIC,0,0,0,5,0,"1,146.91",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01VJ0XL,"M9001HS VN SBASIC24X7, SEAPORT, 0XL, P01",DOMESTIC,0,0,0,5,0,"1,146.91",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01VO00L,"M9001HS VN SBASIC24, ORNG Rust, 00L, P01",DOMESTIC,0,0,0,5,0,"1,146.92",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01VO00M,"M9001HS VN SBASIC24, ORNG Rust, 00M, P01",DOMESTIC,0,0,0,5,0,"1,146.92",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WI00L,"M9001HS VN SBASIC24X, CINNABAR, 00L, P01",DOMESTIC,0,0,0,5,0,"1,146.92",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WI00M,"M9001HS VN SBASIC24X, CINNABAR, 00M, P01",DOMESTIC,0,0,0,5,0,"1,146.92",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WI0XL,"M9001HS VN SBASIC24X, CINNABAR, 0XL, P01",DOMESTIC,0,0,0,5,0,"1,146.92",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WIXXL,"M9001HS VN SBASIC24X, CINNABAR, XXL, P01",DOMESTIC,0,0,0,5,0,"1,146.92",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WJ00L,"M9001HS VN SBASIC2, DARK OLIVE, 00L, P01",DOMESTIC,0,0,0,15,0,"3,440.75",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WJ00M,"M9001HS VN SBASIC2, DARK OLIVE, 00M, P01",DOMESTIC,0,0,0,15,0,"3,440.75",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WJ00S,"M9001HS VN SBASIC2, DARK OLIVE, 00S, P01",DOMESTIC,0,0,0,10,0,"2,293.83",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WJ0XL,"M9001HS VN SBASIC2, DARK OLIVE, 0XL, P01",DOMESTIC,0,0,0,15,0,"3,440.75",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WJXXL,"M9001HS VN SBASIC2, DARK OLIVE, XXL, P01",DOMESTIC,0,0,0,10,0,"2,293.68",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WL00L,"M9001HS VN SBASIC, PACIFIC GRN, 00L, P01",DOMESTIC,0,0,0,5,0,"1,146.92",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP01WL00M,"M9001HS VN SBASIC, PACIFIC GRN, 00M, P01",DOMESTIC,0,0,0,5,0,"1,146.85",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP020200L,"M9001HS VN SBASIC24X7, WHITE, 00L, P02",DOMESTIC,32,0,"7,603.85",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP020200M,"M9001HS VN SBASIC24X7, WHITE, 00M, P02",DOMESTIC,30,0,"6,720.04",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP02020XL,"M9001HS VN SBASIC24X7, WHITE, 0XL, P02",DOMESTIC,10,0,"2,240.01",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP0202XXL,"M9001HS VN SBASIC24X7, WHITE, XXL, P02",DOMESTIC,10,0,"2,240.01",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP020300L,"M9001HS VN SBASIC24X7, BLACK, 00L, P02",DOMESTIC,10,0,"2,240.01",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP020300M,"M9001HS VN SBASIC24X7, BLACK, 00M, P02",DOMESTIC,10,0,"2,240.01",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP02030XL,"M9001HS VN SBASIC24X7, BLACK, 0XL, P02",DOMESTIC,10,0,"2,240.01",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP024200L,"M9001HS VN SBASIC24X, ASSORETD, 00L, P02",DOMESTIC,370,0,"82,880.38",120,0,"28,349.70",0,0,0,-67.568,-65.79,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP024200M,"M9001HS VN SBASIC24X, ASSORETD, 00M, P02",DOMESTIC,310,0,"69,440.25",120,0,"28,349.70",0,0,0,-61.29,-59.17,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP024200S,"M9001HS VN SBASIC24X, ASSORETD, 00S, P02",DOMESTIC,130,0,"29,119.99",70,0,"17,149.72",0,0,0,-46.154,-41.11,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP02420XL,"M9001HS VN SBASIC24X, ASSORETD, 0XL, P02",DOMESTIC,310,0,"69,440.35",110,0,"26,109.81",0,0,0,-64.516,-62.4,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9001HP0242XXL,"M9001HS VN SBASIC24X, ASSORETD, XXL, P02",DOMESTIC,190,0,"42,560.12",70,0,"17,149.82",0,0,0,-63.158,-59.7,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002FP021500L,"M9002FS SMARTZ BASICS, PRINTED, 00L, P02",DOMESTIC,20,0,"5,747.00",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002FP021500M,"M9002FS SMARTZ BASICS, PRINTED, 00M, P02",DOMESTIC,20,0,"5,746.85",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002FP021500S,"M9002FS SMARTZ BASICS, PRINTED, 00S, P02",DOMESTIC,10,0,"2,873.48",2,0,574.62,0,0,0,-80,-80,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002FP02150XL,"M9002FS SMARTZ BASICS, PRINTED, 0XL, P02",DOMESTIC,10,0,"2,873.48",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002FP0215XXL,"M9002FS SMARTZ BASICS, PRINTED, XXL, P02",DOMESTIC,10,0,"2,873.52",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002HP024200L,"M9002 SMARTZ BASICS, ASSORETD, 00L, P02",DOMESTIC,122,0,"28,965.21",30,0,"7,117.52",0,0,0,-75.41,-75.43,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002HP024200M,"M9002 SMARTZ BASICS, ASSORETD, 00M, P02",DOMESTIC,152,0,"36,082.73",40,0,"9,490.19",0,0,0,-73.684,-73.7,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002HP024200S,"M9002 SMARTZ BASICS, ASSORETD, 00S, P02",DOMESTIC,62,0,"14,730.18",30,0,"7,117.52",0,0,0,-51.613,-51.68,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002HP02420XL,"M9002 SMARTZ BASICS, ASSORETD, 0XL, P02",DOMESTIC,92,0,"21,847.65",20,0,"4,745.01",0,0,0,-78.261,-78.28,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002HP02420XS,"M9002 SMARTZ BASICS, ASSORETD, 0XS, P02",DOMESTIC,2,0,495.02,0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9002HP0242XXL,"M9002 SMARTZ BASICS, ASSORETD, XXL, P02",DOMESTIC,52,0,"12,357.60",40,0,"9,489.82",0,0,0,-23.077,-23.21,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003FP011500L,"M9003FS RN MESG PRINT, PRINTED, 00L, P01",DOMESTIC,0,0,0,15,0,"4,546.21",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003FP011500M,"M9003FS RN MESG PRINT, PRINTED, 00M, P01",DOMESTIC,0,0,0,15,0,"4,546.27",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003FP011500S,"M9003FS RN MESG PRINT, PRINTED, 00S, P01",DOMESTIC,0,0,0,10,0,"3,030.84",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003FP01150XL,"M9003FS RN MESG PRINT, PRINTED, 0XL, P01",DOMESTIC,0,0,0,5,0,"1,515.43",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003FP0115XXL,"M9003FS RN MESG PRINT, PRINTED, XXL, P01",DOMESTIC,0,0,0,5,0,"1,515.43",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003HP011500L,"M9003HS RN MESG PRINT, PRINTED, 00L, P01",DOMESTIC,155,0,"38,378.31",185,0,"46,706.80",0,0,0,19.355,21.7,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003HP011500M,"M9003HS RN MESG PRINT, PRINTED, 00M, P01",DOMESTIC,165,0,"40,854.31",175,0,"44,230.50",0,0,0,6.061,8.26,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003HP011500S,"M9003HS RN MESG PRINT, PRINTED, 00S, P01",DOMESTIC,115,0,"28,474.24",130,0,"33,088.40",0,0,0,13.043,16.2,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003HP01150XL,"M9003HS RN MESG PRINT, PRINTED, 0XL, P01",DOMESTIC,95,0,"23,522.35",130,0,"33,088.40",0,0,0,36.842,40.67,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9003HP0115XXL,"M9003HS RN MESG PRINT, PRINTED, XXL, P01",DOMESTIC,40,0,"9,903.98",75,0,"19,470.31",0,0,0,87.5,96.59,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005FP024200L,"M9005FS BASIC HENLY/, ASSORETD, 00L, P02",DOMESTIC,30,0,"9,254.02",30,0,"9,254.12",0,0,0,0,0,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005FP024200M,"M9005FS BASIC HENLY/, ASSORETD, 00M, P02",DOMESTIC,10,0,"3,084.68",40,0,"12,338.56",0,0,0,300,299.99,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005FP024200S,"M9005FS BASIC HENLY/, ASSORETD, 00S, P02",DOMESTIC,0,0,0,30,0,"9,254.01",0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005FP02420XL,"M9005FS BASIC HENLY/, ASSORETD, 0XL, P02",DOMESTIC,30,0,"9,254.02",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005FP0242XXL,"M9005FS BASIC HENLY/, ASSORETD, XXL, P02",DOMESTIC,10,0,"3,084.68",20,0,"6,169.37",0,0,0,100,100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005HP024200L,"M9005 BASIC HENLEY/N, ASSORETD, 00L, P02",DOMESTIC,140,0,"35,823.68",120,0,"30,706.00",0,0,0,-14.286,-14.29,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005HP024200M,"M9005 BASIC HENLEY/N, ASSORETD, 00M, P02",DOMESTIC,140,0,"35,823.72",110,0,"28,147.20",0,0,0,-21.429,-21.43,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005HP024200S,"M9005 BASIC HENLEY/N, ASSORETD, 00S, P02",DOMESTIC,50,0,"12,794.19",50,0,"12,794.20",0,0,0,0,0,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005HP02420XL,"M9005 BASIC HENLEY/N, ASSORETD, 0XL, P02",DOMESTIC,90,0,"23,029.53",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9005HP0242XXL,"M9005 BASIC HENLEY/N, ASSORETD, XXL, P02",DOMESTIC,80,0,"20,470.63",50,0,"12,794.14",0,0,0,-37.5,-37.5,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9006FP024200L,"M9006FS MM HENLY/N T, ASSORETD, 00L, P02",DOMESTIC,12,0,"4,149.43",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9006FP02420XL,"M9006FS MM HENLY/N T, ASSORETD, 0XL, P02",DOMESTIC,12,0,"4,149.43",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP010200L,"M9009C FASH BASICPOLO, WHITE, 00L, P01",DOMESTIC,29,0,"10,230.36",1,0,330.41,0,0,0,-96.552,-96.77,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP010200M,"M9009C FASH BASICPOLO, WHITE, 00M, P01",DOMESTIC,29,0,"10,230.36",1,0,330.41,0,0,0,-96.552,-96.77,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP010200S,"M9009C FASH BASICPOLO, WHITE, 00S, P01",DOMESTIC,23,0,"8,113.73",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01020XL,"M9009C FASH BASICPOLO, WHITE, 0XL, P01",DOMESTIC,23,0,"8,113.73",1,0,330.41,0,0,0,-95.652,-95.93,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP0102XXL,"M9009C FASH BASICPOLO, WHITE, XXL, P01",DOMESTIC,8,0,"2,822.17",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP010300L,"M9009C FASH BASICPOLO, BLACK, 00L, P01",DOMESTIC,1,0,352.77,3,0,991.23,0,0,0,200,180.98,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP010300M,"M9009C FASH BASICPOLO, BLACK, 00M, P01",DOMESTIC,1,0,352.77,3,0,991.23,0,0,0,200,180.98,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP010300S,"M9009C FASH BASICPOLO, BLACK, 00S, P01",DOMESTIC,1,0,352.77,1,0,330.41,0,0,0,0,-6.34,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01030XL,"M9009C FASH BASICPOLO, BLACK, 0XL, P01",DOMESTIC,0,0,0,3,0,991.23,0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP0103XXL,"M9009C FASH BASICPOLO, BLACK, XXL, P01",DOMESTIC,0,0,0,2,0,660.82,0,0,0,0,0,0,0,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011B00L,"M9009C FASH BASICP, OFF. WHITE, 00L, P01",DOMESTIC,4,0,"1,411.08",5,0,"2,372.28",0,0,0,25,68.12,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011B00M,"M9009C FASH BASICP, OFF. WHITE, 00M, P01",DOMESTIC,4,0,"1,411.08",5,0,"2,372.28",0,0,0,25,68.12,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011B00S,"M9009C FASH BASICP, OFF. WHITE, 00S, P01",DOMESTIC,3,0,"1,058.31",2,0,900.9,0,0,0,-33.333,-14.87,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011B0XL,"M9009C FASH BASICP, OFF. WHITE, 0XL, P01",DOMESTIC,4,0,"1,411.09",5,0,"2,372.27",0,0,0,25,68.12,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011BXXL,"M9009C FASH BASICP, OFF. WHITE, XXL, P01",DOMESTIC,2,0,705.54,2,0,900.9,0,0,0,0,27.69,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011F00L,"M9009C FASH BASIC, BLK MILANCH, 00L, P01",DOMESTIC,17,0,"6,252.91",2,0,660.82,0,0,0,-88.235,-89.43,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011F00M,"M9009C FASH BASIC, BLK MILANCH, 00M, P01",DOMESTIC,18,0,"6,605.69",2,0,660.82,0,0,0,-88.889,-90,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011F00S,"M9009C FASH BASIC, BLK MILANCH, 00S, P01",DOMESTIC,14,0,"5,194.60",1,0,330.41,0,0,0,-92.857,-93.64,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011F0XL,"M9009C FASH BASIC, BLK MILANCH, 0XL, P01",DOMESTIC,12,0,"4,489.06",2,0,660.82,0,0,0,-83.333,-85.28,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP011FXXL,"M9009C FASH BASIC, BLK MILANCH, XXL, P01",DOMESTIC,3,0,"1,314.12",1,0,330.41,0,0,0,-66.667,-74.86,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP012W00L,"M9009C FASH BASICPOL, BURGANDY, 00L, P01",DOMESTIC,20,0,"7,055.42",6,0,"2,702.69",0,0,0,-70,-61.69,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP012W00M,"M9009C FASH BASICPOL, BURGANDY, 00M, P01",DOMESTIC,20,0,"7,055.42",6,0,"2,702.69",0,0,0,-70,-61.69,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP012W00S,"M9009C FASH BASICPOL, BURGANDY, 00S, P01",DOMESTIC,18,0,"6,349.88",4,0,"2,041.86",0,0,0,-77.778,-67.84,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP012W0XL,"M9009C FASH BASICPOL, BURGANDY, 0XL, P01",DOMESTIC,14,0,"4,938.79",4,0,"1,561.72",0,0,0,-71.429,-68.38,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP012WXXL,"M9009C FASH BASICPOL, BURGANDY, XXL, P01",DOMESTIC,4,0,"1,411.08",3,0,"1,231.31",0,0,0,-25,-12.74,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP013500L,"M9009C FASH BASICPOLO, NAVY, 00L, P01",DOMESTIC,26,0,"9,172.04",3,0,991.23,0,0,0,-88.462,-89.19,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP013500M,"M9009C FASH BASICPOLO, NAVY, 00M, P01",DOMESTIC,28,0,"9,877.60",3,0,991.23,0,0,0,-89.286,-89.96,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP013500S,"M9009C FASH BASICPOLO, NAVY, 00S, P01",DOMESTIC,22,0,"7,760.96",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01350XL,"M9009C FASH BASICPOLO, NAVY, 0XL, P01",DOMESTIC,21,0,"7,408.19",3,0,991.23,0,0,0,-85.714,-86.62,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP0135XXL,"M9009C FASH BASICPOLO, NAVY, XXL, P01",DOMESTIC,5,0,"1,763.85",1,0,330.41,0,0,0,-80,-81.27,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP016500L,"M9009C FASH BAS, GREY MILLANCH, 00L, P01",DOMESTIC,20,0,"7,822.85",3,0,991.23,0,0,0,-85,-87.33,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP016500M,"M9009C FASH BAS, GREY MILLANCH, 00M, P01",DOMESTIC,23,0,"8,369.53",5,0,"2,132.21",0,0,0,-78.261,-74.52,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP016500S,"M9009C FASH BAS, GREY MILLANCH, 00S, P01",DOMESTIC,19,0,"6,958.45",1,0,330.41,0,0,0,-94.737,-95.25,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01650XL,"M9009C FASH BAS, GREY MILLANCH, 0XL, P01",DOMESTIC,15,0,"6,059.00",5,0,"2,132.21",0,0,0,-66.667,-64.81,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP0165XXL,"M9009C FASH BAS, GREY MILLANCH, XXL, P01",DOMESTIC,3,0,"1,314.12",1,0,330.41,0,0,0,-66.667,-74.86,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01JI00L,"M9009C FASH BASICPOLO, INDIGO, 00L, P01",DOMESTIC,15,0,"5,291.56",4,0,"2,041.87",0,0,0,-73.333,-61.41,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01JI00M,"M9009C FASH BASICPOLO, INDIGO, 00M, P01",DOMESTIC,16,0,"5,644.34",4,0,"2,041.87",0,0,0,-75,-63.82,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01JI00S,"M9009C FASH BASICPOLO, INDIGO, 00S, P01",DOMESTIC,14,0,"4,938.80",1,0,570.49,0,0,0,-92.857,-88.45,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01JI0XL,"M9009C FASH BASICPOLO, INDIGO, 0XL, P01",DOMESTIC,10,0,"3,527.71",2,0,900.9,0,0,0,-80,-74.46,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01JIXXL,"M9009C FASH BASICPOLO, INDIGO, XXL, P01",DOMESTIC,3,0,"1,058.31",1,0,570.49,0,0,0,-66.667,-46.09,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01KA00L,"M9009C FASH BASICP, NVY MELNGE, 00L, P01",DOMESTIC,19,0,"6,702.63",1,0,330.41,0,0,0,-94.737,-95.07,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01KA00M,"M9009C FASH BASICP, NVY MELNGE, 00M, P01",DOMESTIC,19,0,"6,702.63",1,0,330.41,0,0,0,-94.737,-95.07,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01KA00S,"M9009C FASH BASICP, NVY MELNGE, 00S, P01",DOMESTIC,17,0,"5,997.10",0,0,0,0,0,0,-100,-100,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01KA0XL,"M9009C FASH BASICP, NVY MELNGE, 0XL, P01",DOMESTIC,13,0,"4,586.00",1,0,330.41,0,0,0,-92.308,-92.8,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01T100L,"M9009C FASH BASICP, CHOC BROWN, 00L, P01",DOMESTIC,5,0,"1,763.85",5,0,"2,372.28",0,0,0,0,34.49,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01T100M,"M9009C FASH BASICP, CHOC BROWN, 00M, P01",DOMESTIC,6,0,"2,116.63",5,0,"2,372.28",0,0,0,-16.667,12.08,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01T100S,"M9009C FASH BASICP, CHOC BROWN, 00S, P01",DOMESTIC,2,0,705.54,2,0,900.9,0,0,0,0,27.69,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01T10XL,"M9009C FASH BASICP, CHOC BROWN, 0XL, P01",DOMESTIC,4,0,"1,411.08",3,0,"1,231.31",0,0,0,-25,-12.74,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01T1XXL,"M9009C FASH BASICP, CHOC BROWN, XXL, P01",DOMESTIC,1,0,352.77,2,0,900.9,0,0,0,100,155.38,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01XZ00L,"M9009C FASH BASICPOL, DULL RED, 00L, P01",DOMESTIC,22,0,"7,760.95",3,0,991.23,0,0,0,-86.364,-87.23,-100,-100,0,,,
MSOW,M'SERIES T-SHIRT & OUTER WEAR,RMSOW9009CP01XZ00M,"M9009C FASH BASICPOL, DULL RED, 00M, P01",DOMESTIC,22,0,"7,760.96",2,0,660.82,0,0,0,-90.909,-91.49,-100,-100,0,,,
